Branch,Type,Amount,IssueDate,DueDate,InterestRate,Status
B,Auto,37476,5/29/2021,5/13/2024,0.085707174,OVRD
B,Auto,21729,5/29/2021,5/3/2026,0.096502577,OVRD
E,Business,65548,6/28/2021,6/18/2023,0.069218787,NORM
E,Business,82549,6/28/2021,6/7/2025,0.056006023,NPL
E,Business,64097,6/28/2021,6/18/2023,0.06618174,NPL
E,Business,72540,6/28/2021,6/7/2025,0.055690813,NORM
E,Business,82329,6/28/2021,6/23/2022,0.051869222,OVRD
E,Business,16656,6/28/2021,6/18/2023,0.070543415,NPL
E,Business,40261,6/28/2021,6/7/2025,0.060972628,NPL
E,Business,35469,6/28/2021,6/7/2025,0.086443813,NPL
E,Business,83139,6/28/2021,6/23/2022,0.074333612,OVRD
E,Business,78504,6/28/2021,6/23/2022,0.058666188,NORM
E,Business,52982,6/28/2021,6/7/2025,0.071047363,NORM
E,Business,58265,6/28/2021,6/18/2023,0.076090528,OVRD
E,Business,86732,6/28/2021,6/2/2026,0.067160849,NPL
E,Business,23968,6/28/2021,6/2/2026,0.063848752,NPL
E,Business,74543,6/28/2021,6/2/2026,0.050307668,NORM
E,Business,25625,6/28/2021,6/18/2023,0.064165712,NPL
E,Business,73141,6/28/2021,6/2/2026,0.060512406,OVRD
E,Business,90934,6/28/2021,6/18/2023,0.063642256,NPL
E,Business,80539,6/28/2021,6/12/2024,0.071186186,NORM
E,Business,84679,6/28/2021,6/2/2026,0.05745529,OVRD
E,Business,34710,6/28/2021,6/18/2023,0.057472534,NORM
E,Business,77696,6/28/2021,6/7/2025,0.089802005,NPL
E,Business,59123,6/28/2021,6/2/2026,0.072494531,NORM
E,Business,19471,6/28/2021,6/2/2026,0.07585819,NORM
E,Business,19762,6/28/2021,6/12/2024,0.07114381,NPL
E,Business,32968,6/28/2021,6/7/2025,0.075226836,OVRD
E,Business,65831,6/28/2021,6/18/2023,0.054777939,OVRD
E,Business,53019,6/28/2021,6/18/2023,0.082842572,OVRD
E,Business,27405,6/28/2021,6/12/2024,0.072249512,NPL
E,Business,39681,6/28/2021,6/12/2024,0.050988541,NORM
E,Business,14680,6/28/2021,6/12/2024,0.055649518,NORM
E,Business,76053,6/28/2021,6/7/2025,0.058885642,OVRD
E,Business,39864,6/28/2021,6/2/2026,0.085219543,OVRD
E,Business,90711,6/28/2021,6/7/2025,0.071220745,NORM
E,Business,46145,6/28/2021,6/23/2022,0.07112731,NORM
E,Business,18364,6/28/2021,6/7/2025,0.079616304,NPL
E,Business,81871,6/28/2021,6/7/2025,0.052005526,NORM
E,Business,42611,6/28/2021,6/23/2022,0.066151947,OVRD
E,Business,24361,6/28/2021,6/2/2026,0.075304391,OVRD
E,Business,74350,6/28/2021,6/2/2026,0.075192757,NPL
E,Business,83906,6/28/2021,6/23/2022,0.089213199,OVRD
E,Business,83877,6/28/2021,6/23/2022,0.069309783,NORM
E,Business,56151,6/28/2021,6/2/2026,0.053012468,OVRD
E,Business,46165,6/28/2021,6/23/2022,0.061286842,NPL
E,Business,32118,6/28/2021,6/18/2023,0.058589394,NPL
E,Business,26276,6/28/2021,6/12/2024,0.059475268,OVRD
E,Business,44189,6/28/2021,6/18/2023,0.071532823,NORM
E,Business,32859,6/28/2021,6/18/2023,0.066965895,NPL
E,Business,14439,6/28/2021,6/23/2022,0.052942321,NPL
E,Business,46696,6/28/2021,6/18/2023,0.05547844,NORM
E,Business,65336,6/28/2021,6/12/2024,0.051356768,NORM
E,Business,98973,6/28/2021,6/23/2022,0.053104303,NORM
E,Business,27750,6/28/2021,6/23/2022,0.067991526,OVRD
E,Business,49293,6/28/2021,6/7/2025,0.078117536,OVRD
E,Business,24794,6/28/2021,6/7/2025,0.058469385,NORM
E,Business,41600,6/28/2021,6/2/2026,0.067743882,NPL
E,Business,51496,6/28/2021,6/18/2023,0.056902477,OVRD
E,Business,86776,6/28/2021,6/2/2026,0.063871769,NORM
E,Business,44493,6/28/2021,6/7/2025,0.077923826,NPL
E,Business,56670,6/28/2021,6/23/2022,0.083900811,OVRD
E,Business,90939,6/28/2021,6/12/2024,0.060267929,NPL
E,Business,87666,6/28/2021,6/12/2024,0.07082673,NPL
E,Business,51667,6/28/2021,6/12/2024,0.08809129,OVRD
E,Business,22913,6/28/2021,6/23/2022,0.055820359,NORM
E,Business,72044,6/28/2021,6/2/2026,0.083155841,NPL
E,Business,15668,6/28/2021,6/23/2022,0.066200048,NPL
E,Business,57834,6/28/2021,6/12/2024,0.079479005,NORM
E,Business,94036,6/28/2021,6/18/2023,0.063225404,OVRD
E,Business,52649,6/28/2021,6/12/2024,0.080147821,NORM
E,Business,74879,6/28/2021,6/12/2024,0.085001405,NORM
E,Business,45603,6/28/2021,6/12/2024,0.074944634,NPL
E,Business,76687,6/28/2021,6/23/2022,0.084185214,NORM
E,Business,89490,6/28/2021,6/12/2024,0.061664379,OVRD
E,Business,28204,6/28/2021,6/2/2026,0.051370054,OVRD
E,Business,70742,6/28/2021,6/7/2025,0.083238517,NORM
E,Business,23108,6/28/2021,6/7/2025,0.057935394,NPL
E,Business,37270,6/28/2021,6/18/2023,0.050522988,NPL
E,Business,79122,6/28/2021,6/12/2024,0.084168843,NORM
E,Business,95766,6/28/2021,6/7/2025,0.081518515,OVRD
E,Business,92207,6/28/2021,6/23/2022,0.061931261,NORM
E,Business,27326,6/28/2021,6/12/2024,0.056517669,NORM
E,Business,47862,6/28/2021,6/7/2025,0.071419218,OVRD
E,Business,84805,6/28/2021,6/23/2022,0.064270913,NORM
E,Business,42432,6/28/2021,6/23/2022,0.057703006,NPL
E,Business,12226,6/28/2021,6/18/2023,0.068448242,OVRD
E,Business,49492,6/28/2021,6/18/2023,0.078649881,OVRD
E,Business,11522,6/28/2021,6/23/2022,0.071655256,NPL
E,Business,69325,6/28/2021,6/12/2024,0.05598549,NORM
E,Business,31049,6/28/2021,6/7/2025,0.079583691,NPL
E,Business,33372,6/28/2021,6/18/2023,0.08451281,OVRD
E,Business,34155,6/28/2021,6/7/2025,0.057396204,OVRD
E,Business,63769,6/28/2021,6/7/2025,0.055057361,NORM
E,Business,43717,6/28/2021,6/2/2026,0.052839316,NORM
E,Business,71893,6/28/2021,6/23/2022,0.057138927,OVRD
E,Business,57202,6/28/2021,6/18/2023,0.078023851,OVRD
E,Business,71871,6/28/2021,6/23/2022,0.069920211,NORM
E,Business,79962,6/28/2021,6/23/2022,0.085558665,NORM
E,Home,67367,7/28/2021,7/18/2023,0.088200672,OVRD
E,Home,48231,7/28/2021,7/2/2026,0.114664724,NPL
E,Home,97528,7/28/2021,7/2/2026,0.088989552,OVRD
E,Home,52035,7/28/2021,7/7/2025,0.118738598,NORM
E,Home,29586,7/28/2021,7/2/2026,0.088278475,NPL
E,Home,18010,7/28/2021,7/23/2022,0.094107167,NPL
E,Home,63774,7/28/2021,7/2/2026,0.117013139,NPL
E,Home,43284,7/28/2021,7/12/2024,0.103927924,NPL
E,Home,51306,7/28/2021,7/12/2024,0.118456648,NORM
E,Home,40628,7/28/2021,7/12/2024,0.097707865,OVRD
E,Home,30007,7/28/2021,7/2/2026,0.083766512,NORM
E,Home,32174,7/28/2021,7/23/2022,0.094638258,NPL
E,Home,52348,7/28/2021,7/7/2025,0.112765494,NORM
E,Home,33274,7/28/2021,7/2/2026,0.090196813,OVRD
E,Home,73485,7/28/2021,7/12/2024,0.102464237,NPL
E,Home,10683,7/28/2021,7/2/2026,0.085195706,NPL
E,Home,87897,7/28/2021,7/18/2023,0.082037001,NORM
E,Home,29121,7/28/2021,7/12/2024,0.081701488,NPL
E,Home,14301,7/28/2021,7/7/2025,0.116172341,OVRD
E,Home,21047,7/28/2021,7/7/2025,0.085635281,NPL
E,Home,66849,7/28/2021,7/7/2025,0.098204678,OVRD
E,Home,95507,7/28/2021,7/7/2025,0.098308327,NORM
E,Home,61153,7/28/2021,7/2/2026,0.086930625,OVRD
E,Home,24707,7/28/2021,7/2/2026,0.111766495,OVRD
E,Home,58677,7/28/2021,7/7/2025,0.108645957,OVRD
E,Home,73629,7/28/2021,7/12/2024,0.096819962,NPL
E,Home,45548,7/28/2021,7/12/2024,0.086496746,OVRD
E,Home,96136,7/28/2021,7/18/2023,0.099185222,NPL
E,Home,20523,7/28/2021,7/2/2026,0.111932865,NORM
E,Home,30456,7/28/2021,7/12/2024,0.116132155,OVRD
E,Home,42444,7/28/2021,7/2/2026,0.104003837,NPL
E,Home,87142,7/28/2021,7/12/2024,0.11512022,NPL
E,Home,18613,7/28/2021,7/2/2026,0.099281136,OVRD
E,Home,10438,7/28/2021,7/23/2022,0.082272248,OVRD
E,Home,53370,7/28/2021,7/23/2022,0.099725404,NPL
E,Home,93449,7/28/2021,7/23/2022,0.115310735,NORM
E,Home,11844,7/28/2021,7/7/2025,0.085833083,OVRD
E,Home,71751,7/28/2021,7/2/2026,0.104938837,NPL
E,Home,99306,7/28/2021,7/7/2025,0.091464749,NPL
E,Home,74607,7/28/2021,7/23/2022,0.081739051,NORM
E,Home,47560,7/28/2021,7/7/2025,0.081776184,OVRD
E,Home,45458,7/28/2021,7/12/2024,0.09106327,NPL
E,Home,75617,7/28/2021,7/18/2023,0.106371581,NORM
E,Home,98778,7/28/2021,7/7/2025,0.082424141,NPL
E,Home,65483,7/28/2021,7/23/2022,0.107109297,NORM
E,Home,89672,7/28/2021,7/7/2025,0.11002479,OVRD
E,Home,12350,7/28/2021,7/12/2024,0.095216545,NPL
E,Home,20140,7/28/2021,7/12/2024,0.092554051,NORM
E,Home,89795,7/28/2021,7/23/2022,0.080752314,NPL
E,Home,59135,7/28/2021,7/18/2023,0.092330949,OVRD
E,Home,70786,7/28/2021,7/7/2025,0.091421314,OVRD
E,Home,67779,7/28/2021,7/18/2023,0.106756085,NPL
E,Home,29300,7/28/2021,7/7/2025,0.10303196,OVRD
E,Home,65970,7/28/2021,7/18/2023,0.090248379,NORM
E,Home,73304,7/28/2021,7/23/2022,0.089368675,NORM
E,Home,61759,7/28/2021,7/23/2022,0.09892661,NORM
E,Home,67171,7/28/2021,7/2/2026,0.110646812,OVRD
E,Home,59803,7/28/2021,7/18/2023,0.112415263,OVRD
E,Home,91942,7/28/2021,7/18/2023,0.101026149,OVRD
E,Home,34055,7/28/2021,7/2/2026,0.097493179,OVRD
E,Home,70404,7/28/2021,7/23/2022,0.11856693,NPL
E,Home,12290,7/28/2021,7/18/2023,0.109980058,OVRD
E,Home,62707,7/28/2021,7/23/2022,0.110879052,NPL
E,Home,25747,7/28/2021,7/12/2024,0.10466653,NORM
E,Home,33881,7/28/2021,7/18/2023,0.082107737,NPL
E,Home,64406,7/28/2021,7/18/2023,0.105510435,OVRD
E,Home,71927,7/28/2021,7/12/2024,0.086929189,NORM
E,Home,91607,7/28/2021,7/7/2025,0.099808326,NORM
E,Home,91197,7/28/2021,7/2/2026,0.09396018,NORM
E,Home,77540,7/28/2021,7/2/2026,0.098564385,OVRD
E,Home,54167,7/28/2021,7/18/2023,0.109946011,NPL
E,Home,72373,7/28/2021,7/2/2026,0.102994901,NORM
E,Home,90075,7/28/2021,7/18/2023,0.081911383,NPL
E,Home,37119,7/28/2021,7/12/2024,0.090806076,NORM
E,Home,18239,7/28/2021,7/2/2026,0.080262017,NPL
E,Home,48857,7/28/2021,7/2/2026,0.090559928,NORM
E,Home,67655,7/28/2021,7/18/2023,0.093687119,NORM
E,Home,65522,7/28/2021,7/2/2026,0.102322334,NPL
E,Home,32719,7/28/2021,7/7/2025,0.111868163,NORM
E,Home,92579,7/28/2021,7/18/2023,0.082341358,NPL
E,Home,67270,7/28/2021,7/18/2023,0.110170362,NPL
E,Home,70165,7/28/2021,7/18/2023,0.105263502,NORM
D,Personal,73988,8/27/2021,8/1/2026,0.087774324,OVRD
D,Personal,34273,8/27/2021,8/22/2022,0.095313805,NPL
D,Personal,80085,8/27/2021,8/17/2023,0.10851559,NPL
D,Personal,76868,8/27/2021,8/22/2022,0.081347307,OVRD
D,Personal,75488,8/27/2021,8/22/2022,0.107127771,NPL
D,Personal,57384,8/27/2021,8/1/2026,0.086554832,NORM
D,Personal,52044,8/27/2021,8/1/2026,0.09532318,NPL
D,Personal,19043,8/27/2021,8/11/2024,0.11794624,NPL
D,Personal,84679,8/27/2021,8/1/2026,0.110187946,NPL
D,Personal,62377,8/27/2021,8/11/2024,0.088237824,NORM
D,Personal,69153,8/27/2021,8/1/2026,0.106001692,OVRD
D,Personal,83058,8/27/2021,8/22/2022,0.097706065,OVRD
D,Personal,22673,8/27/2021,8/1/2026,0.117546316,NPL
D,Personal,38246,8/27/2021,8/6/2025,0.108397805,NORM
D,Personal,60520,8/27/2021,8/22/2022,0.082838298,NPL
D,Personal,48158,8/27/2021,8/22/2022,0.097037112,NORM
D,Personal,87307,8/27/2021,8/6/2025,0.118657884,NPL
D,Personal,12217,8/27/2021,8/11/2024,0.0927833,NORM
D,Personal,21051,8/27/2021,8/6/2025,0.117530558,NORM
D,Personal,20769,8/27/2021,8/6/2025,0.08271082,NORM
C,Business,92700,9/26/2021,8/31/2026,0.078573442,NORM
C,Business,93583,9/26/2021,9/16/2023,0.077377979,NORM
C,Business,11595,9/26/2021,9/5/2025,0.063418151,NORM
C,Business,57833,9/26/2021,9/5/2025,0.055210733,OVRD
C,Business,31482,9/26/2021,9/21/2022,0.069710004,OVRD
C,Business,99349,9/26/2021,9/10/2024,0.079924197,NPL
C,Business,11751,9/26/2021,9/16/2023,0.062865541,NPL
C,Business,78622,9/26/2021,9/21/2022,0.073936849,NPL
C,Business,63445,9/26/2021,9/21/2022,0.078478787,NORM
C,Business,16620,9/26/2021,9/10/2024,0.050691177,NORM
C,Business,94906,9/26/2021,9/16/2023,0.068598155,NPL
C,Business,18820,9/26/2021,9/5/2025,0.083425403,OVRD
C,Business,67928,9/26/2021,9/5/2025,0.087490947,OVRD
C,Business,31673,9/26/2021,9/21/2022,0.060410458,NORM
C,Business,86829,9/26/2021,9/21/2022,0.08394076,OVRD
C,Business,79195,9/26/2021,9/5/2025,0.057359693,NPL
C,Business,59334,9/26/2021,8/31/2026,0.083650151,NPL
C,Business,14467,9/26/2021,8/31/2026,0.061368539,NORM
C,Business,39363,9/26/2021,9/21/2022,0.088211467,NORM
C,Business,37460,9/26/2021,9/5/2025,0.071697532,NORM
C,Business,71343,9/26/2021,9/10/2024,0.069727351,OVRD
C,Business,13100,9/26/2021,9/10/2024,0.054482474,NPL
C,Business,82895,9/26/2021,8/31/2026,0.083125802,NPL
C,Business,84670,9/26/2021,9/10/2024,0.080992029,NPL
C,Business,37154,9/26/2021,9/21/2022,0.05544621,OVRD
C,Business,88672,9/26/2021,9/5/2025,0.066646316,OVRD
C,Business,90866,9/26/2021,9/16/2023,0.084877047,NORM
C,Business,10232,9/26/2021,9/10/2024,0.054136883,NORM
C,Business,53923,9/26/2021,9/21/2022,0.063143051,OVRD
C,Business,43441,9/26/2021,9/5/2025,0.065536334,NPL
C,Business,98611,9/26/2021,9/21/2022,0.056629227,NPL
C,Business,23490,9/26/2021,9/16/2023,0.07277753,NORM
C,Business,79548,9/26/2021,9/10/2024,0.080044667,OVRD
C,Business,96206,9/26/2021,9/16/2023,0.088652211,NPL
C,Business,91142,9/26/2021,9/10/2024,0.066014997,NORM
C,Business,84573,9/26/2021,9/16/2023,0.051156416,OVRD
C,Business,89485,9/26/2021,9/16/2023,0.08360968,NPL
C,Business,60723,9/26/2021,9/10/2024,0.07473069,NPL
C,Business,49672,9/26/2021,9/21/2022,0.082384023,OVRD
C,Business,16820,9/26/2021,9/16/2023,0.050098389,NORM
C,Business,57748,9/26/2021,9/5/2025,0.073321866,NORM
C,Business,69701,9/26/2021,8/31/2026,0.055962079,NORM
C,Business,31751,9/26/2021,8/31/2026,0.077999984,OVRD
C,Business,96846,9/26/2021,9/10/2024,0.052472203,NORM
C,Business,95257,9/26/2021,9/21/2022,0.053357549,NORM
C,Personal,73011,10/26/2021,10/10/2024,0.108254151,NPL
C,Personal,33461,10/26/2021,10/10/2024,0.082886745,OVRD
C,Personal,24218,10/26/2021,10/21/2022,0.100981736,OVRD
C,Personal,32713,10/26/2021,10/5/2025,0.11910424,OVRD
C,Personal,91220,10/26/2021,10/5/2025,0.112392974,NORM
C,Personal,52408,10/26/2021,9/30/2026,0.089704925,NPL
C,Personal,42905,10/26/2021,10/5/2025,0.118537556,NPL
C,Personal,12223,10/26/2021,9/30/2026,0.090316916,OVRD
C,Personal,54392,10/26/2021,10/21/2022,0.096703443,NPL
C,Personal,12804,10/26/2021,10/10/2024,0.085517212,OVRD
C,Personal,47709,10/26/2021,10/16/2023,0.116662972,NORM
C,Personal,26449,10/26/2021,9/30/2026,0.081186354,OVRD
C,Personal,25072,10/26/2021,10/5/2025,0.101345299,NPL
C,Personal,92428,10/26/2021,10/5/2025,0.117866413,NPL
E,Home,29046,11/25/2021,10/30/2026,0.097249747,OVRD
E,Home,78149,11/25/2021,10/30/2026,0.084816594,OVRD
E,Home,31670,11/25/2021,11/15/2023,0.106113066,OVRD
E,Home,91340,11/25/2021,10/30/2026,0.114785271,OVRD
E,Home,35172,11/25/2021,11/4/2025,0.101833155,NORM
E,Home,36120,11/25/2021,11/9/2024,0.088426851,NORM
E,Home,89579,11/25/2021,11/4/2025,0.100533006,NPL
E,Home,32086,11/25/2021,11/9/2024,0.081398928,NORM
E,Home,84810,11/25/2021,11/15/2023,0.119944045,NPL
E,Home,21902,11/25/2021,11/15/2023,0.096533497,OVRD
E,Home,77552,11/25/2021,11/20/2022,0.110252713,OVRD
E,Home,44694,11/25/2021,11/4/2025,0.116190614,OVRD
E,Home,75317,11/25/2021,11/20/2022,0.103787705,OVRD
E,Home,42153,11/25/2021,11/15/2023,0.10838,NPL
E,Home,57924,11/25/2021,11/15/2023,0.090901579,NPL
E,Home,49922,11/25/2021,10/30/2026,0.093018757,OVRD
E,Home,54698,11/25/2021,11/9/2024,0.104459006,NORM
E,Home,79100,11/25/2021,11/20/2022,0.093516125,NPL
E,Home,18153,11/25/2021,11/4/2025,0.116961531,NORM
E,Home,53366,11/25/2021,11/15/2023,0.096673099,OVRD
E,Home,17055,11/25/2021,11/15/2023,0.110068456,NPL
E,Home,41720,11/25/2021,11/15/2023,0.098410231,NORM
E,Home,83407,11/25/2021,10/30/2026,0.105813514,NORM
E,Home,60947,11/25/2021,11/15/2023,0.09614488,NORM
E,Home,97202,11/25/2021,11/15/2023,0.109041865,OVRD
E,Home,69677,11/25/2021,11/4/2025,0.112120235,OVRD
E,Home,47982,11/25/2021,11/15/2023,0.106599809,NORM
E,Home,71023,11/25/2021,11/15/2023,0.100051667,NORM
E,Home,87095,11/25/2021,11/15/2023,0.08768132,NORM
D,Home,44030,12/25/2021,12/20/2022,0.095964066,NORM
D,Home,93210,12/25/2021,12/15/2023,0.085905302,NPL
D,Home,84762,12/25/2021,12/9/2024,0.103225078,NPL
D,Home,82076,12/25/2021,12/20/2022,0.105105228,NPL
D,Home,11244,12/25/2021,12/15/2023,0.092928673,NPL
D,Home,37690,12/25/2021,12/20/2022,0.084675079,OVRD
D,Home,37941,12/25/2021,12/4/2025,0.083563015,OVRD
D,Home,66962,12/25/2021,11/29/2026,0.113538241,NORM
D,Home,83376,12/25/2021,12/4/2025,0.086194897,NPL
D,Home,29703,12/25/2021,12/15/2023,0.105921339,NPL
D,Home,98532,12/25/2021,12/15/2023,0.113081189,OVRD
D,Home,65747,12/25/2021,12/4/2025,0.113042657,OVRD
D,Home,42362,12/25/2021,12/9/2024,0.084848373,NPL
D,Home,21091,12/25/2021,12/9/2024,0.092993665,OVRD
D,Home,23065,12/25/2021,12/15/2023,0.1120262,NORM
D,Home,49764,12/25/2021,11/29/2026,0.111696555,NORM
D,Home,11788,12/25/2021,12/20/2022,0.0891887,NORM
D,Home,73806,12/25/2021,12/4/2025,0.087613338,NPL
D,Home,64241,12/25/2021,12/15/2023,0.083570662,NPL
D,Home,37141,12/25/2021,11/29/2026,0.08749772,OVRD
D,Home,28280,12/25/2021,12/4/2025,0.102753752,NPL
D,Home,84444,12/25/2021,12/9/2024,0.110824793,NORM
D,Home,28586,12/25/2021,12/15/2023,0.094435476,NORM
D,Home,58139,12/25/2021,12/9/2024,0.112993103,NPL
D,Home,51340,12/25/2021,12/20/2022,0.106930292,NPL
D,Home,36467,12/25/2021,12/15/2023,0.098501205,NORM
D,Home,82385,12/25/2021,12/15/2023,0.087986777,NORM
D,Home,91351,12/25/2021,12/4/2025,0.084454403,OVRD
D,Home,35617,12/25/2021,11/29/2026,0.091334275,NPL
D,Home,14536,12/25/2021,11/29/2026,0.097703948,NORM
D,Home,81858,12/25/2021,12/15/2023,0.098483153,NPL
D,Home,55863,12/25/2021,12/15/2023,0.118607936,NORM
D,Home,96548,12/25/2021,12/15/2023,0.109348324,NPL
D,Home,32914,12/25/2021,11/29/2026,0.117321034,NPL
D,Home,43194,12/25/2021,12/15/2023,0.109375697,NORM
D,Home,52228,12/25/2021,12/4/2025,0.106980443,NORM
D,Home,95077,12/25/2021,12/20/2022,0.091745036,NPL
D,Home,15170,12/25/2021,12/4/2025,0.118508045,OVRD
D,Home,35310,12/25/2021,12/9/2024,0.085573705,OVRD
D,Home,89697,12/25/2021,11/29/2026,0.107391528,NORM
D,Home,90014,12/25/2021,11/29/2026,0.106886703,NPL
D,Home,55736,12/25/2021,12/4/2025,0.107604324,NPL
D,Home,21107,12/25/2021,12/9/2024,0.081123093,OVRD
D,Home,61131,12/25/2021,12/9/2024,0.105771866,NORM
D,Home,59798,12/25/2021,12/9/2024,0.08013689,NPL
D,Home,65765,12/25/2021,12/4/2025,0.111579549,NORM
D,Home,21656,12/25/2021,12/4/2025,0.105676587,NORM
D,Home,93897,12/25/2021,12/15/2023,0.084484639,OVRD
D,Home,79881,12/25/2021,11/29/2026,0.100225545,OVRD
D,Home,18401,12/25/2021,12/20/2022,0.109222995,NORM
D,Home,47310,12/25/2021,12/9/2024,0.090421259,OVRD
D,Home,25130,12/25/2021,11/29/2026,0.110933726,OVRD
D,Home,22143,12/25/2021,12/15/2023,0.101715621,NORM
D,Home,87716,12/25/2021,12/15/2023,0.087660972,OVRD
D,Home,85118,12/25/2021,12/4/2025,0.083603142,NPL
D,Home,28798,12/25/2021,12/15/2023,0.080993377,NPL
D,Home,63530,12/25/2021,12/9/2024,0.085613111,OVRD
D,Home,41911,12/25/2021,12/4/2025,0.097861344,NPL
D,Home,31819,12/25/2021,11/29/2026,0.100156537,NORM
D,Home,54721,12/25/2021,12/20/2022,0.081012908,OVRD
D,Home,44111,12/25/2021,12/20/2022,0.082443101,OVRD
D,Home,56843,12/25/2021,12/9/2024,0.115357929,NORM
D,Home,88333,12/25/2021,11/29/2026,0.0942541,NPL
D,Home,30588,12/25/2021,12/15/2023,0.083034296,NORM
D,Home,82419,12/25/2021,12/20/2022,0.102859046,OVRD
D,Home,93700,12/25/2021,12/9/2024,0.097779657,NORM
D,Home,71768,12/25/2021,11/29/2026,0.080850432,OVRD
D,Home,49125,12/25/2021,12/20/2022,0.084930734,NPL
D,Home,89425,12/25/2021,12/4/2025,0.110319717,NORM
D,Home,58440,12/25/2021,12/20/2022,0.095034237,OVRD
D,Home,32408,12/25/2021,12/9/2024,0.089254943,NPL
D,Home,31535,12/25/2021,11/29/2026,0.094066955,OVRD
D,Home,78807,12/25/2021,12/4/2025,0.098559815,NPL
D,Home,11895,12/25/2021,11/29/2026,0.098139316,NORM
D,Home,49555,12/25/2021,11/29/2026,0.088443536,NPL
D,Home,65475,12/25/2021,12/20/2022,0.110807196,OVRD
D,Home,72115,12/25/2021,12/15/2023,0.101017867,NPL
D,Home,72614,12/25/2021,12/15/2023,0.105618515,NORM
D,Home,47603,12/25/2021,12/15/2023,0.105040644,NPL
D,Home,53318,12/25/2021,12/4/2025,0.08391212,NPL
B,Personal,90590,1/24/2022,1/8/2025,0.085984122,NPL
B,Personal,61242,1/24/2022,1/8/2025,0.080186625,NORM
B,Personal,62455,1/24/2022,1/19/2023,0.107289679,NORM
B,Personal,76148,1/24/2022,1/3/2026,0.103808008,NPL
B,Personal,13808,1/24/2022,1/19/2023,0.119380273,NPL
B,Personal,96626,1/24/2022,12/29/2026,0.107888135,NORM
B,Personal,81667,1/24/2022,1/19/2023,0.099527987,NORM
B,Personal,22544,1/24/2022,1/14/2024,0.085806815,NPL
B,Personal,63608,1/24/2022,1/19/2023,0.114135854,NORM
B,Personal,10957,1/24/2022,1/19/2023,0.091595957,NPL
B,Personal,42272,1/24/2022,1/14/2024,0.081530886,OVRD
B,Personal,56454,1/24/2022,1/3/2026,0.107359375,OVRD
B,Personal,31978,1/24/2022,1/3/2026,0.109073396,OVRD
B,Personal,74838,1/24/2022,1/8/2025,0.0969517,NORM
B,Personal,52544,1/24/2022,1/8/2025,0.08535948,NORM
B,Personal,14083,1/24/2022,1/14/2024,0.080409753,NORM
B,Personal,11372,1/24/2022,1/8/2025,0.099860925,OVRD
B,Personal,57100,1/24/2022,12/29/2026,0.107385205,OVRD
B,Personal,69299,1/24/2022,1/14/2024,0.118860075,OVRD
A,Business,23692,2/23/2022,1/28/2027,0.086049331,NORM
A,Business,25849,2/23/2022,2/18/2023,0.057202151,OVRD
A,Business,78832,2/23/2022,2/13/2024,0.051858782,NPL
A,Business,87897,2/23/2022,2/13/2024,0.059376759,NPL
A,Business,97940,2/23/2022,2/7/2025,0.057467825,NPL
A,Business,78734,2/23/2022,1/28/2027,0.060014943,NPL
A,Business,85353,2/23/2022,2/2/2026,0.074588013,NORM
A,Business,52131,2/23/2022,2/18/2023,0.058321913,NORM
A,Business,20758,2/23/2022,2/7/2025,0.073467573,NPL
A,Business,95008,2/23/2022,2/13/2024,0.082663614,NPL
A,Business,56912,2/23/2022,2/18/2023,0.064942431,OVRD
A,Business,52055,2/23/2022,1/28/2027,0.074012781,NORM
A,Business,17326,2/23/2022,2/18/2023,0.067880134,OVRD
A,Business,74494,2/23/2022,2/13/2024,0.082032496,NPL
A,Business,42390,2/23/2022,2/18/2023,0.08907361,OVRD
A,Business,58598,2/23/2022,2/7/2025,0.055923371,OVRD
A,Business,31493,2/23/2022,2/18/2023,0.053189981,NORM
A,Business,14045,2/23/2022,2/7/2025,0.086720624,OVRD
A,Business,11152,2/23/2022,2/2/2026,0.089884865,OVRD
A,Business,42427,2/23/2022,1/28/2027,0.053232983,NORM
A,Business,19048,2/23/2022,2/13/2024,0.078429994,NORM
A,Business,60978,2/23/2022,2/13/2024,0.054075274,NPL
A,Business,85684,2/23/2022,2/13/2024,0.071373719,NORM
A,Business,75521,2/23/2022,2/18/2023,0.070363072,NORM
A,Business,43985,2/23/2022,2/2/2026,0.060034093,NORM
A,Business,78131,2/23/2022,2/7/2025,0.080183428,OVRD
A,Business,29955,2/23/2022,2/13/2024,0.075914951,NPL
A,Business,81507,2/23/2022,2/18/2023,0.086343873,OVRD
A,Business,95423,2/23/2022,2/2/2026,0.062619193,OVRD
A,Business,78718,2/23/2022,2/7/2025,0.063683248,NORM
A,Business,42016,2/23/2022,2/18/2023,0.073915576,NPL
A,Business,78151,2/23/2022,2/2/2026,0.050122335,NPL
A,Business,47215,2/23/2022,1/28/2027,0.083947878,OVRD
A,Business,67771,2/23/2022,2/2/2026,0.065507927,NORM
A,Business,16464,2/23/2022,2/7/2025,0.087432517,NORM
A,Business,89684,2/23/2022,2/13/2024,0.062152908,NPL
A,Business,42618,2/23/2022,2/18/2023,0.086809851,NPL
A,Business,89539,2/23/2022,2/13/2024,0.078863697,NORM
A,Business,35089,2/23/2022,2/2/2026,0.085135835,OVRD
A,Business,42703,2/23/2022,2/7/2025,0.058090038,NPL
A,Business,13655,2/23/2022,2/7/2025,0.058050976,NORM
A,Business,79366,2/23/2022,2/2/2026,0.060417932,NORM
